"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000241553",1281.63075083103,0.0286801672121205,0.220902180039641,0.129831979055046,0.896699361414514,0.999990448165512,"ARPC4"
"ENSG00000163964",1053.26217409168,0.0598425933091048,0.233456948421869,0.256332457498614,0.797694136797615,0.999990448165512,"PIGX"
"ENSG00000197763",704.364435158773,-0.0946622857577721,0.30039287974673,-0.315128260821577,0.75266427182476,0.999990448165512,"TXNRD3"
"ENSG00000114779",314.54461518773,-0.309295749311626,0.291107409407337,-1.06247982468505,0.288017912325467,0.999990448165512,"ABHD14B"
"ENSG00000163918",1281.99989019615,-0.147970191853744,0.213013447029235,-0.694651881922907,0.487273489941157,0.999990448165512,"RFC4"
"ENSG00000180044",5.03353948127817,0.71055029821612,1.21530703478549,0.584667312768033,0.558771436982501,0.999990448165512,"C3orf80"
"ENSG00000144681",1149.68159658766,-0.026201613506205,0.22572947765132,-0.116075285243331,0.907592875910713,0.999990448165512,"STAC"
"ENSG00000144852",12.360246587657,-0.339255912663834,0.81477851630992,-0.416378078057706,0.677133367188614,0.999990448165512,"NR1I2"
"ENSG00000235947",3.83255240048231,0.12369024254716,1.44039035459702,0.085872723426952,0.931567594947491,0.999990448165512,"EGOT"
"ENSG00000114854",11.0749986544801,0.1238061202438,0.863020151755958,0.143456812673372,0.885929416887296,0.999990448165512,"TNNC1"
"ENSG00000010322",1392.46596074073,-0.0237249856612373,0.234672567180352,-0.101098249131966,0.91947246791653,0.999990448165512,"NISCH"
"ENSG00000114841",228.504671211971,0.00569314199845624,0.332900597138873,0.0171016274749465,0.986355540565691,0.999990448165512,"DNAH1"
"ENSG00000076201",1004.30908083802,0.184808958902915,0.227182276677643,0.813483171335355,0.415941090982747,0.999990448165512,"PTPN23"
"ENSG00000163832",256.879112239343,0.131003870999757,0.265856497272628,0.492761592602406,0.622181051643041,0.999990448165512,"ELP6"
"ENSG00000114646",5.51418683510174,-0.137470436766637,1.15936609822725,-0.118573793883432,0.905613028301008,0.999990448165512,"CSPG5"
"ENSG00000235695",12.5340639517952,1.1289358862719,0.781353163829002,1.44484714279466,0.14850082593709,0.999990448165512,NA
"ENSG00000174891",803.762516466345,-0.0765863628756013,0.226974224523598,-0.33742317232871,0.735797918858586,0.999990448165512,"RSRC1"
"ENSG00000113971",208.634613173698,0.122430691890615,0.316349629222454,0.387010701392424,0.698748285538794,0.999990448165512,"NPHP3"
"ENSG00000132153",1468.98333568997,0.112113644292649,0.237244366104982,0.472566097704668,0.63652277452738,0.999990448165512,"DHX30"
"ENSG00000236768",3.03610568111348,1.14543743318008,1.86819905696101,0.613123868632802,0.53979443900255,0.999990448165512,"RPL17P16"
"ENSG00000164045",297.816924281091,0.17667697594731,0.335578024720521,0.526485535202885,0.598550899564498,0.999990448165512,"CDC25A"
"ENSG00000231884",2.5562679805441,0.859812627098718,1.77853140090287,0.483439666379932,0.628783589246654,0.999990448165512,NA
"ENSG00000164048",154.133861069554,0.112551222968726,0.305177043162059,0.368806322397448,0.71227209179355,0.999990448165512,"ZNF589"
"ENSG00000172113",311.913308287203,0.0362403626883654,0.251981425497472,0.143821563898284,0.885641374375587,0.999990448165512,"NME6"
"ENSG00000164049",4.92127271069891,-0.613800363849446,1.28529865917715,-0.477554659741418,0.632967208175265,0.999990448165512,"FBXW12"
"ENSG00000164053",245.387093594605,0.184105591079066,0.294753853012611,0.624607920125099,0.5322284202458,0.999990448165512,"ATRIP"
"ENSG00000280053",4.97161956743487,0.542061568631788,1.25017550524859,0.43358837727668,0.664587376349731,0.999990448165512,NA
"ENSG00000114554",4880.66466405759,0.0585849498406035,0.210636900490248,0.278132415090849,0.780910713396677,0.999990448165512,"PLXNA1"
"ENSG00000120756",1185.35167949163,-0.0773812588726949,0.259640500183615,-0.298032313209887,0.765678501269308,0.999990448165512,"PLS1"
"ENSG00000251787",1.67868033398113,-0.871311739493165,2.05558768628228,-0.423874761124402,0.671657151581665,0.999990448165512,"RNU7-47P"
"ENSG00000163710",37.6709803087027,-0.0330106346074279,0.509288967156106,-0.0648171013634182,0.94831962516343,0.999990448165512,"PCOLCE2"
"ENSG00000240950",455.176080949554,0.0383714847768056,0.346824292527831,0.110636669932013,0.911904467576861,0.999990448165512,"RPL8P3"
"ENSG00000188582",2.70679687059716,1.5385619215109,1.70719501566758,0.901222125996698,0.367470229002213,0.999990448165512,"PAQR9"
"ENSG00000081307",1056.44939360653,0.0295746028275495,0.228482101406916,0.129439473137892,0.897009915334909,0.999990448165512,"UBA5"
"ENSG00000163719",1061.93483745232,0.0968118618558789,0.217396173127857,0.445324590874657,0.656085199277785,0.999990448165512,"MTMR14"
"ENSG00000287878",35.0245259704097,0.648927055423522,0.505681869522887,1.2832713500996,0.199397026374809,0.999990448165512,NA
"ENSG00000156983",1387.2290940201,0.322329213998941,0.280985749185776,1.14713723003023,0.251324909024931,0.999990448165512,"BRPF1"
"ENSG00000011376",497.074475279146,0.397734403857019,0.311379759938853,1.2773290207916,0.201486112064555,0.999990448165512,"LARS2"
"ENSG00000144791",302.946239276692,0.0700093272806619,0.275425712038025,0.254185881058906,0.799351957757845,0.999990448165512,"LIMD1"
"ENSG00000283646",3.14283311128273,-0.353671984431322,1.53294164050644,-0.230714578484853,0.817536547055127,0.999990448165512,"LINC02009"
"ENSG00000183625",27.8004285886969,-0.447431035956475,0.591073461399515,-0.756980418131225,0.449061594169579,0.999990448165512,"CCR3"
"ENSG00000163827",3.75631411625124,0.720297656755678,1.61094791255559,0.447126596174674,0.654783656908387,0.999990448165512,"LRRC2"
"ENSG00000288718",1.84005553403742,-0.464658655739894,1.95065186261237,-0.238206860304437,0.811720656498156,0.999990448165512,NA
"ENSG00000163703",181.261426834086,0.295036474444004,0.303400400204192,0.972432713488319,0.330835323956894,0.999990448165512,"CRELD1"
"ENSG00000132170",338.698046422508,-0.368226047467477,0.249400257982936,-1.47644613700709,0.139824164833041,0.999990448165512,"PPARG"
"ENSG00000272886",539.584159232893,0.0576621091007181,0.246632564713468,0.233797629958998,0.815142089610326,0.999990448165512,"DCP1A"
"ENSG00000016391",125.031920981766,-0.350363413442266,0.333520375547171,-1.05050077635426,0.293487934201763,0.999990448165512,"CHDH"
"ENSG00000056736",26.3766879881658,-0.208773151159523,0.550739332070333,-0.37907797573619,0.704629960734293,0.999990448165512,"IL17RB"
"ENSG00000271976",31.9365011507805,0.3163982028163,0.531846281742011,0.594905358330171,0.551906735346417,0.999990448165512,NA
"ENSG00000113812",223.80647163775,0.0215069501720497,0.275950357971489,0.0779377505800221,0.937877570105223,0.999990448165512,"ACTR8"
"ENSG00000144554",1495.5738520701,0.0365545815731099,0.215291941340956,0.16979075642789,0.865174696678007,0.999990448165512,"FANCD2"
"ENSG00000114491",1320.17560353727,0.0980715706081514,0.227134467133156,0.431777580241301,0.665903075708005,0.999990448165512,"UMPS"
"ENSG00000242199",2.31165579159402,-0.141988037162523,2.02040473286867,-0.0702770266039327,0.943973167402975,0.999990448165512,"RPS26P22"
"ENSG00000082781",10546.4241241936,0.146963822782882,0.219120881144976,0.670697479925003,0.502413268588916,0.999990448165512,"ITGB5"
"ENSG00000244286",4.39494154739632,-0.333339761815194,1.30117325814057,-0.256183993737737,0.797808767468344,0.999990448165512,NA
"ENSG00000280042",9.91539379313399,0.242586984958339,0.859712006202493,0.282172382388715,0.777811333882417,0.999990448165512,NA
"ENSG00000243986",1.90354758133383,-0.681542751932503,1.98078219937815,-0.34407758316208,0.730787940855044,0.999990448165512,"ENO1P3"
"ENSG00000213509",1.84685141984256,1.14907497061631,2.15707764990777,0.532699863941124,0.594241360347189,0.999990448165512,NA
"ENSG00000136068",8888.35451057238,0.0100856043085754,0.250129453600798,0.0403215381610831,0.967836782771,0.999990448165512,"FLNB"
"ENSG00000160145",108.549171971336,-0.172063308735905,0.336036312279068,-0.512037843675096,0.608624524241222,0.999990448165512,"KALRN"
"ENSG00000284624",21.5781562759947,-0.113604799854902,0.652389487064648,-0.174136466186869,0.861758215117435,0.999990448165512,NA
"ENSG00000287617",2.3106970394602,-1.20261522447797,1.96669092765265,-0.611491723263985,0.540874096097548,0.999990448165512,NA
"ENSG00000241288",52.4239482386435,-0.222788637752771,0.495303539821463,-0.4498022320476,0.652853048278846,0.999990448165512,"LINC02614"
"ENSG00000241278",4.47110266426875,0.285454874431607,1.35444874478877,0.210753544960554,0.833079590021954,0.999990448165512,"ENPP7P4"
"ENSG00000248787",5.45406636470358,-0.548684843652458,1.2921907822437,-0.424615970947995,0.671116648514773,0.999990448165512,NA
"ENSG00000114547",1.78594397811103,-1.69071533410281,2.21289933756158,-0.764027222298251,0.444851020301575,0.999990448165512,"ROPN1B"
"ENSG00000051341",1018.04215874452,0.187330195603054,0.240577087240727,0.778670145821523,0.436174046604167,0.999990448165512,"POLQ"
"ENSG00000242445",4.30920282037686,-0.392808315649267,1.40734950725609,-0.279112127885791,0.780158776138113,0.999990448165512,"RPL7AP11"
"ENSG00000214041",3.69490032360938,0.124573632518305,1.40225658421759,0.0888379729647072,0.929210678922499,0.999990448165512,NA
"ENSG00000134077",1460.42822611011,-0.0018732151651005,0.216835911065173,-0.0086388603986241,0.993107272399052,0.999990448165512,"THUMPD3"
"ENSG00000156959",5.83719983113182,0.667287531718178,1.15477525082267,0.577850565504238,0.563365012981407,0.999990448165512,"LHFPL4"
"ENSG00000235338",1.71423861206074,0.718832104389839,2.12668546013269,0.338005839540083,0.735358787191355,0.999990448165512,NA
"ENSG00000068028",301.28304830013,0.071347053244748,0.272479856179341,0.26184340466544,0.793442174060438,0.999990448165512,"RASSF1"
"ENSG00000053524",41.137313354534,0.268083541655656,0.525581205999689,0.51007063912368,0.610001974063835,0.999990448165512,"MCF2L2"
"ENSG00000214706",961.26271493399,0.217103111830426,0.237277522796594,0.914975465318463,0.360204510376065,0.999990448165512,"IFRD2"
"ENSG00000152601",4497.58571473046,0.156917580031295,0.279767445803294,0.560885772755794,0.574875409462232,0.999990448165512,"MBNL1"
"ENSG00000144671",13.5235553356678,-0.362410823133029,0.75347864025653,-0.480983539240929,0.630528197816371,0.999990448165512,"SLC22A14"
"ENSG00000225526",79.8906716070525,-0.325611413680268,0.393388582750365,-0.827709364119734,0.40783511469033,0.999990448165512,"MKRN2OS"
"ENSG00000171148",1687.79132841637,-0.0863016414022849,0.215107985036966,-0.401201477422859,0.688271793086196,0.999990448165512,"TADA3"
"ENSG00000144644",2.90540369350993,-0.0614475053744869,1.51890980385301,-0.0404550060962235,0.967730377586404,0.999990448165512,"GADL1"
"ENSG00000172969",6.13396347580688,-1.26673368710004,1.21393161758019,-1.04349674129511,0.296718289283148,0.999990448165512,"FRG2C"
"ENSG00000150995",192.069731883379,-0.0720079573907382,0.292259465368262,-0.246383662202367,0.805385252168909,0.999990448165512,"ITPR1"
"ENSG00000154928",62.5831767565085,-0.516908598709154,0.416705640673461,-1.24046460679954,0.214803597410779,0.999990448165512,"EPHB1"
"ENSG00000144857",247.544932352176,-0.110555819931687,0.347589900088675,-0.318063959578465,0.750436421193922,0.999990448165512,"BOC"
"ENSG00000177311",1853.00444212872,0.14423349016513,0.231228310242254,0.623770895588085,0.53277805600706,0.999990448165512,"ZBTB38"
"ENSG00000163946",1130.98436592502,0.146206635044316,0.236961456480728,0.617005977325291,0.537230783141031,0.999990448165512,"TASOR"
"ENSG00000114124",3.14600760811483,0.353036983483928,1.55392248558076,0.22719085846292,0.820275335747139,0.999990448165512,"GRK7"
"ENSG00000131389",1245.65884438492,-0.177407352472935,0.228959368320101,-0.774842076891594,0.438432982493792,0.999990448165512,"SLC6A6"
"ENSG00000188729",2.29223240655493,0.10729100875373,1.9053125258311,0.0563115012887081,0.955093656670856,0.999990448165512,"OSTN"
"ENSG00000168386",233.258171938881,0.0306418794528583,0.300499558582102,0.101969798549592,0.918780647364241,0.999990448165512,"FILIP1L"
"ENSG00000181789",4644.68099641547,-0.099791018898236,0.238897874814662,-0.417714134023396,0.676156137126592,0.999990448165512,"COPG1"
"ENSG00000286729",3.99565443558455,-2.05331013945493,1.43129486626154,-1.43458220095351,0.151406189617683,0.999990448165512,NA
"ENSG00000183624",1375.68359001212,-0.0681793764183452,0.233799541586644,-0.291614671079578,0.770581256874685,0.999990448165512,"HMCES"
"ENSG00000206417",52.0497890415341,-0.503089298515027,0.45048654879954,-1.11676874671544,0.264093215064995,0.999990448165512,NA
"ENSG00000248916",2.31365114009851,-0.615617881464126,1.8022855877704,-0.341576210585862,0.732669842706069,0.999990448165512,NA
"ENSG00000270492",3.30420831133902,-0.0969067184421681,1.47585226757632,-0.0656615303382027,0.947647300628358,0.999990448165512,NA
"ENSG00000270773",2.97944448725714,0.123035046705655,1.61563552616353,0.0761527242458031,0.939297594000687,0.999990448165512,"MARK2P19"
"ENSG00000244932",30.4810668803847,-0.17904237177901,0.572947281629629,-0.3124936229207,0.754665408759722,0.999990448165512,NA
"ENSG00000207088",2.66406810705438,0.866286946311231,1.74318735284674,0.496955731635231,0.619220269033519,0.999990448165512,"SNORA7B"
"ENSG00000129071",826.910507799132,0.0892534090407866,0.221982431767392,0.402074201684178,0.687629418373707,0.999990448165512,"MBD4"
"ENSG00000004399",354.846894078145,-0.0565809116581441,0.328892155354349,-0.172034847098082,0.863410133368247,0.999990448165512,"PLXND1"
"ENSG00000182923",226.727451349451,0.0744539005136748,0.299341213371608,0.248725859279679,0.803572844502482,0.999990448165512,"CEP63"
"ENSG00000088727",65.3746898951298,0.422889785444443,0.401793436977076,1.05250545809331,0.292567707682999,0.999990448165512,"KIF9"
"ENSG00000174944",1.67985374351731,-0.855244094440841,2.09685504840074,-0.407869916946872,0.683369179682055,0.999990448165512,"P2RY14"
"ENSG00000286273",9.74797357863557,-0.162550263430111,0.879082210741064,-0.184909057928816,0.853300366306902,0.999990448165512,NA
"ENSG00000138271",71.711498543235,0.0370372770498378,0.438476632204968,0.0844680749885996,0.932684284572819,0.999990448165512,"GPR87"
"ENSG00000152580",26.0501428945595,-0.24336922210932,0.61455104056929,-0.396011406772454,0.692096613308069,0.999990448165512,"IGSF10"
"ENSG00000160799",290.449543157713,-0.0303769290287572,0.303287455622982,-0.100158870621141,0.920218198252808,0.999990448165512,"CCDC12"
"ENSG00000179152",247.361735972984,-0.21214819407397,0.30437440359554,-0.696997485885434,0.485804367188442,0.999990448165512,"TCAIM"
"ENSG00000136527",4020.61906132405,0.0266092319716111,0.235150633641677,0.113158240569142,0.909905102154145,0.999990448165512,"TRA2B"
"ENSG00000242094",9.40376237650875,-0.509736300027923,0.941183498934714,-0.541590774386581,0.588100448664669,0.999990448165512,NA
"ENSG00000277855",3.99358801947476,-2.19379647464297,1.46551571864909,-1.49694503220014,0.134407561392061,0.999990448165512,NA
"ENSG00000270562",12.6323448407265,-1.39084731559936,0.852921072077189,-1.630687013292,0.102956378234201,0.999990448165512,"FOXP1-DT"
"ENSG00000118849",2619.28947635366,0.28387341049014,0.28298180311319,1.00315075869593,0.315788127241283,0.999990448165512,"RARRES1"
"ENSG00000118855",1025.37981304202,0.0503968948225495,0.274789134098649,0.183402065688875,0.854482555172223,0.999990448165512,"MFSD1"
"ENSG00000240207",214.12547217361,-0.182126402766704,0.312466681226229,-0.582866634138321,0.559983083543768,0.999990448165512,NA
"ENSG00000243675",4.07124387273279,0.257192810869999,1.42165848766556,0.18091040365983,0.856437902657934,0.999990448165512,NA
"ENSG00000271778",13.6419391762638,-0.649268589318036,0.766414231187116,-0.847151009072952,0.396910956368288,0.999990448165512,NA
"ENSG00000272247",2.21649450473388,-0.693054909535775,1.77199354767815,-0.391115932924184,0.695711544047278,0.999990448165512,NA
"ENSG00000286913",7.34376563559159,-0.363080322702335,1.06925100538898,-0.339565098253287,0.73418406547172,0.999990448165512,NA
"ENSG00000243116",3.7368378204539,-4.89895380111993,1.95938013712699,-2.50025694774226,0.012410325829697,0.999990448165512,NA
"ENSG00000114861",562.950244246184,0.0326207960832227,0.303942630753895,0.107325504166068,0.914530751998408,0.999990448165512,"FOXP1"
"ENSG00000175110",815.943533513239,0.124230827383004,0.238041903386558,0.521886380572521,0.601749441495979,0.999990448165512,"MRPS22"
"ENSG00000144895",3993.78201690927,0.0833046604637006,0.23155375082028,0.359763813665697,0.719023766222029,0.999990448165512,"EIF2A"
"ENSG00000136059",164.286517868278,0.0253694069117233,0.305529817875468,0.0830341440587763,0.933824390313439,0.999990448165512,"VILL"
"ENSG00000261167",54.7190524835266,0.17043339343062,0.415693068906983,0.409998160129912,0.681807297206374,0.999990448165512,NA
"ENSG00000114686",2981.09747762384,0.126075795796953,0.235350001831626,0.535694900428129,0.592169428621732,0.999990448165512,"MRPL3"
"ENSG00000248530",2.98745543432276,0.696189090191411,1.68407491738423,0.413395558003298,0.679316828562129,0.999990448165512,"BCL2L12P1"
"ENSG00000240854",103.978820471142,0.00275316616531855,0.44491682350825,0.00618804688842587,0.995062684436107,0.999990448165512,"PSMC2P1"
"ENSG00000242899",2.29677739298936,-0.877832839710473,1.94789188972223,-0.450657885246215,0.65223614008253,0.999990448165512,"RPL7P16"
"ENSG00000196353",419.387833224214,-0.169068116172263,0.256586346535568,-0.658913143489599,0.509951545248212,0.999990448165512,"CPNE4"
"ENSG00000241634",37.0201344944868,0.21953016985029,0.476085123772471,0.461115373886808,0.644715832294918,0.999990448165512,"RPL13P8"
"ENSG00000276763",2.51247835920507,-1.45001506120602,1.71388753552388,-0.84603862922826,0.397531194968016,0.999990448165512,NA
"ENSG00000145198",26.1735333234176,0.150776571569906,0.620461350774825,0.243007193569137,0.807999824801187,0.999990448165512,"VWA5B2"
"ENSG00000173421",3.10847810578962,0.561811866139924,1.56573003971716,0.35881783697617,0.719731368084203,0.999990448165512,"IHO1"
"ENSG00000144821",8.62265287263771,0.542245620920134,0.927973418516009,0.584333139398841,0.558996200387336,0.999990448165512,"MYH15"
"ENSG00000114631",22.0684514209291,-0.0252398807466909,0.655812477817747,-0.0384864295822458,0.969299851093275,0.999990448165512,"PODXL2"
"ENSG00000114626",1140.73176670929,0.176133877021454,0.268138251755361,0.656877099288882,0.511259944391695,0.999990448165512,"ABTB1"
"ENSG00000287143",2.26986770472024,0.10644210302117,1.96143715153364,0.0542674043560069,0.956722118825803,0.999990448165512,NA
"ENSG00000187715",5.28191592224935,-0.292731694702123,1.21249133255512,-0.241429927655845,0.80922191973834,0.999990448165512,"KBTBD12"
"ENSG00000239608",1.95273978087662,2.14030441837892,2.31232412229223,0.925607443067806,0.35465002390314,0.999990448165512,"RUVBL1-AS1"
"ENSG00000074416",2792.24627995235,0.106945511715568,0.21460099763333,0.498345827349306,0.618240312398783,0.999990448165512,"MGLL"
"ENSG00000180353",2.51175758060126,-0.544912296766513,1.65016607953517,-0.330216639115506,0.741236275162305,0.999990448165512,"HCLS1"
"ENSG00000173226",874.899981868982,-0.00722598794596256,0.230494505506096,-0.0313499357830525,0.974990466962142,0.999990448165512,"IQCB1"
"ENSG00000145088",18.6876886490045,0.398547833906212,0.659502722649517,0.604315676370626,0.545633785906727,0.999990448165512,"EAF2"
"ENSG00000163406",23.9016039912559,-0.543325458722843,0.595634962671158,-0.912178587177404,0.361674714053909,0.999990448165512,"SLC15A2"
"ENSG00000178732",2.08233324058851,-2.45079819509124,2.24467761637461,-1.09182636170691,0.274909429635081,0.999990448165512,"GP5"
"ENSG00000065534",933.794367481875,-0.224997077385375,0.264603443173071,-0.850318025673649,0.39514829748302,0.999990448165512,"MYLK"
"ENSG00000091527",5455.2996069594,0.0516300735660086,0.222342941363136,0.232209186626191,0.816375542858477,0.999990448165512,"CDV3"
"ENSG00000163781",3011.65306394424,0.0357415298154228,0.223725494071583,0.1597561778274,0.873073145640981,0.999990448165512,"TOPBP1"
"ENSG00000168779",219.127152067957,-0.233706733024681,0.314781108686588,-0.742442054416204,0.457819547596804,0.999990448165512,"SHOX2"
"ENSG00000169855",565.955670323372,0.21023430553679,0.249053450694898,0.844133277215006,0.398594934165069,0.999990448165512,"ROBO1"
"ENSG00000163632",5.14553841527711,-0.0132587498221658,1.18928373132927,-0.0111485169374564,0.991104954720154,0.999990448165512,"C3orf49"
"ENSG00000196220",841.785526146296,0.19978457565909,0.23443638255307,0.852191001598757,0.394108090148562,0.999990448165512,"SRGAP3"
"ENSG00000144550",6.97950118339474,0.12517804373826,1.09948289633992,0.113851742628254,0.909355320534096,0.999990448165512,"CPNE9"
"ENSG00000185219",631.00657422037,-0.0383830928249529,0.231099597145823,-0.166088964667183,0.868086938459347,0.999990448165512,"ZNF445"
"ENSG00000114857",6466.02292976694,0.0980630681694909,0.230083756918638,0.426205958572591,0.669957776014931,0.999990448165512,"NKTR"
"ENSG00000198843",1955.42632420522,0.0267476909214915,0.315096292172106,0.0848873553449555,0.93235094447393,0.999990448165512,"SELENOT"
"ENSG00000155903",1040.69120252375,0.0509686145803639,0.267116638349843,0.190810332502052,0.848674193253739,0.999990448165512,"RASA2"
"ENSG00000075651",49.8466655777172,0.111682770489156,0.440336325812469,0.253630609019343,0.79978094710719,0.999990448165512,"PLD1"
"ENSG00000113811",241.791299176928,0.079227785462558,0.31004653321228,0.255535143843434,0.798309803477856,0.999990448165512,"SELENOK"
"ENSG00000114650",1083.93879345883,0.174256889732353,0.232713402164685,0.748804701884061,0.453974925374007,0.999990448165512,"SCAP"
"ENSG00000164054",1266.74551422067,-0.159300454962738,0.213971869745872,-0.744492512739801,0.456578569186847,0.999990448165512,"SHISA5"
"ENSG00000154781",410.896861784081,0.0391859220615905,0.257472522891166,0.152194578363434,0.879033469991027,0.999990448165512,"CCDC174"
"ENSG00000010318",24.0896145811972,0.0624365206630072,0.627318615325665,0.0995292011709137,0.920718103819896,0.999990448165512,"PHF7"
"ENSG00000178252",2180.25373236598,0.0339248948205934,0.209088801915526,0.162251132101753,0.871108095605435,0.999990448165512,"WDR6"
"ENSG00000163931",6061.74784861139,0.120428750966074,0.220644600876367,0.545804204987336,0.585200532489181,0.999990448165512,"TKT"
"ENSG00000248487",34.0951368915264,0.0391240856089951,0.506725085081578,0.0772096877791169,0.938456734921532,0.999990448165512,"ABHD14A"
"ENSG00000180767",19.2225730232159,-0.0194349243440663,0.644803900521292,-0.0301408293720837,0.975954738380848,0.999990448165512,"CHST13"
"ENSG00000163507",838.387298348171,0.245163469778811,0.326716095010864,0.750386875708277,0.453021733045636,0.999990448165512,"CIP2A"
"ENSG00000113851",881.408201636701,0.0456145570041765,0.236573426804209,0.192813527792907,0.847105008641568,0.999990448165512,"CRBN"
"ENSG00000113805",368.464301846096,0.0573487820047258,0.253221259053838,0.226476964134092,0.820830473767465,0.999990448165512,"CNTN3"
"ENSG00000287398",19.9738243358437,0.269861360724166,0.729814162488846,0.369767229240759,0.711555934576486,0.999990448165512,NA
"ENSG00000213300",134.97245970957,0.292885498406739,0.385753385826716,0.759255807383387,0.44769954793017,0.999990448165512,NA
"ENSG00000197980",36.1413453773515,-0.214996937714677,0.51668342763647,-0.416109606414443,0.677329800791117,0.999990448165512,"LEKR1"
"ENSG00000144843",58.6709095674953,0.15437302666343,0.408082331556083,0.378288925361656,0.705215971530009,0.999990448165512,"ADPRH"
"ENSG00000174844",5.57904354066687,-0.251888543734188,1.18341749307589,-0.212848420112069,0.831445195189706,0.999990448165512,"DNAH12"
"ENSG00000163882",1683.85746050698,0.0181889494418687,0.211959065417608,0.0858135008570278,0.93161467393824,0.999990448165512,"POLR2H"
"ENSG00000182973",847.053070312152,0.0466940446137975,0.247955777839168,0.188316017560537,0.850628929784997,0.999990448165512,"CNOT10"
"ENSG00000173531",100.799193100798,0.0700220916108064,0.379698300710118,0.18441507765468,0.853687842412294,0.999990448165512,"MST1"
"ENSG00000188958",3.8030039821724,-0.876964228581442,1.4326031523143,-0.612147353692996,0.540440269754805,0.999990448165512,"UTS2B"
"ENSG00000144741",473.024395835868,0.0129590156190426,0.250278848473045,0.0517783092662675,0.958705339060832,0.999990448165512,"SLC25A26"
"ENSG00000144893",172.598730767197,-0.17062682891118,0.294368247188658,-0.579637343839694,0.562159204281614,0.999990448165512,"MED12L"
"ENSG00000181555",1738.87816364689,0.131566805915456,0.235102966233367,0.559613551557068,0.575743059443773,0.999990448165512,"SETD2"
"ENSG00000228205",149.2326237526,-0.0277864104286571,0.382094696872492,-0.0727212668903637,0.942027924823045,0.999990448165512,"RPS3P3"
"ENSG00000161204",1170.74602193723,-0.0357732772827012,0.235318671609911,-0.152020564445488,0.879170716078538,0.999990448165512,"ABCF3"
"ENSG00000168137",9473.1634672232,0.0752692678941828,0.215555352930744,0.34918765352288,0.726948434605972,0.999990448165512,"SETD5"
"ENSG00000114770",1432.14698322032,0.0764417006703317,0.216780661587757,0.352622323921576,0.724371599280325,0.999990448165512,"ABCC5"
"ENSG00000223529",19.7829901804245,-0.491332771088661,0.660903458895207,-0.743425933811866,0.457223848008432,0.999990448165512,"EEF1A1P8"
"ENSG00000161202",3153.73903872725,0.080664331046215,0.233330763065999,0.345708084036046,0.729562108276997,0.999990448165512,"DVL3"
"ENSG00000161203",14426.3915074827,-0.0305264041929061,0.251926767377353,-0.121171737766085,0.903555009139757,0.999990448165512,"AP2M1"
"ENSG00000184378",132.392457867432,-0.195301068765473,0.313356866723961,-0.623254472790972,0.533117310455472,0.999990448165512,"ACTRT3"
"ENSG00000269889",12.930682781607,0.0275044897711704,0.771687748382773,0.0356419935768212,0.971567823546876,0.999990448165512,NA
"ENSG00000085274",721.960337835832,-0.0149977272287348,0.261448527999309,-0.0573639765482805,0.95425525827854,0.999990448165512,"MYNN"
"ENSG00000269984",76.9844931353811,-0.256352170933088,0.417516596161956,-0.613992768885404,0.53922010560651,0.999990448165512,NA
"ENSG00000171757",217.135262513674,-0.0660130386454326,0.283822360009347,-0.232585757666375,0.816083087783684,0.999990448165512,"LRRC34"
"ENSG00000239219",2.29479388302966,-0.443582339301234,1.75382328480908,-0.252923052820297,0.800327674937682,0.999990448165512,"FHL1P1"
"ENSG00000008952",5347.30415970888,-0.139230777001775,0.208846018698457,-0.666667135286903,0.504984775694293,0.999990448165512,"SEC62"
"ENSG00000240373",14.5577590792502,-1.05449219406976,0.823431796491409,-1.28060660101163,0.200331880265554,0.999990448165512,NA
"ENSG00000173890",1876.59315835379,-0.0385933419681354,0.229091084359398,-0.168462871770209,0.866219150227487,0.999990448165512,"GPR160"
"ENSG00000201342",1.50918068982134,-0.459785947378443,2.16900469506753,-0.211980153120014,0.832122517986962,0.999990448165512,"RNU4-38P"
"ENSG00000242583",2.26882510113842,-0.483594546488884,2.23319550252874,-0.21654823589842,0.828560430168463,0.999990448165512,"KMT5AP3"
"ENSG00000188306",4.67538545371956,-0.415478437306561,1.27093203606438,-0.326908462070993,0.743737120629527,0.999990448165512,"LRRIQ4"
"ENSG00000164081",411.780946934752,-0.0840287695609471,0.241905155473284,-0.347362458631963,0.728319033151424,0.999990448165512,"TEX264"
"ENSG00000164082",3.51550738278876,0.304782667161299,1.52681719988341,0.199619618631866,0.841778083140766,0.999990448165512,"GRM2"
"ENSG00000230732",70.5455209032904,-0.0414558726350176,0.383876569173418,-0.107992714231771,0.914001471610898,0.999990448165512,NA
"ENSG00000114503",4893.71190645342,0.0155466199658526,0.210092597328707,0.0739988945994544,0.941011264832695,0.999990448165512,"NCBP2"
"ENSG00000225578",23.7953173921851,-0.141169785282496,0.642037389105047,-0.219877825930475,0.825966306065892,0.999990448165512,"NCBP2-AS1"
"ENSG00000270170",650.48535671996,0.192620286851475,0.245262623075033,0.785363397147339,0.432240535016109,0.999990448165512,"NCBP2AS2"
"ENSG00000119227",171.797246688702,0.203152789833044,0.340130264251989,0.59727936965508,0.55032087588181,0.999990448165512,"PIGZ"
